<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.08.09	11:00:00	0.73429	0.73579	0.73427	0.73555	1021	0	2
2021.08.09	12:00:00	0.73555	0.73566	0.73473	0.73519	1375	0	1
2021.08.09	13:00:00	0.73526	0.73639	0.73523	0.73593	2346	0	2
2021.08.09	14:00:00	0.73594	0.73608	0.73329	0.73337	2210	0	2
2021.08.09	15:00:00	0.73338	0.73437	0.73321	0.73395	1662	0	2
2021.08.09	16:00:00	0.73395	0.73399	0.73316	0.73353	715	0	2
2021.08.09	17:00:00	0.73353	0.73375	0.73301	0.73346	543	0	2
2021.08.09	18:00:00	0.73346	0.73415	0.73344	0.73349	577	0	2
2021.08.09	19:00:00	0.73351	0.73363	0.73292	0.73293	561	0	2
2021.08.09	20:00:00	0.73292	0.73313	0.73281	0.73287	454	0	3
2021.08.09	21:00:00	0.73282	0.73300	0.73279	0.73279	129	0	53
2021.08.09	22:00:00	0.73286	0.73319	0.73281	0.73303	283	0	2
2021.08.09	23:00:00	0.73304	0.73319	0.73285	0.73300	301	0	3
2021.08.10	00:00:00	0.73298	0.73339	0.73258	0.73330	731	0	2
2021.08.10	01:00:00	0.73333	0.73343	0.73163	0.73175	1210	0	2
2021.08.10	02:00:00	0.73172	0.73258	0.73160	0.73252	1023	0	2
2021.08.10	03:00:00	0.73253	0.73271	0.73233	0.73236	572	0	2
2021.08.10	04:00:00	0.73235	0.73251	0.73200	0.73227	486	0	2
2021.08.10	05:00:00	0.73227	0.73326	0.73223	0.73294	684	0	2
2021.08.10	06:00:00	0.73297	0.73368	0.73251	0.73349	1182	0	2
2021.08.10	07:00:00	0.73349	0.73439	0.73320	0.73351	1850	0	2
2021.08.10	08:00:00	0.73353	0.73405	0.73310	0.73371	1205	0	2
2021.08.10	09:00:00	0.73369	0.73396	0.73288	0.73318	1282	0	2
2021.08.10	10:00:00	0.73318	0.73412	0.73276	0.73404	1004	0	2
2021.08.10	11:00:00	0.73404	0.73483	0.73384	0.73475	896	0	2
2021.08.10	12:00:00	0.73477	0.73479	0.73351	0.73395	1346	0	2
2021.08.10	13:00:00	0.73396	0.73434	0.73330	0.73384	2030	0	2
2021.08.10	14:00:00	0.73385	0.73560	0.73369	0.73469	3021	0	2
2021.08.10	15:00:00	0.73468	0.73477	0.73403	0.73456	1203	0	2
2021.08.10	16:00:00	0.73456	0.73499	0.73415	0.73461	674	0	2
2021.08.10	17:00:00	0.73460	0.73486	0.73447	0.73475	597	0	2
2021.08.10	18:00:00	0.73475	0.73511	0.73460	0.73495	656	0	2
2021.08.10	19:00:00	0.73496	0.73501	0.73468	0.73492	579	0	2
2021.08.10	20:00:00	0.73492	0.73496	0.73462	0.73480	407	0	2
2021.08.10	21:00:00	0.73476	0.73476	0.73432	0.73448	109	0	34
2021.08.10	22:00:00	0.73448	0.73493	0.73442	0.73483	278	0	2
2021.08.10	23:00:00	0.73485	0.73497	0.73436	0.73436	326	0	2
2021.08.11	00:00:00	0.73436	0.73446	0.73399	0.73407	582	0	2
2021.08.11	01:00:00	0.73407	0.73448	0.73347	0.73434	957	0	2
2021.08.11	02:00:00	0.73435	0.73469	0.73418	0.73465	712	0	2
2021.08.11	03:00:00	0.73463	0.73477	0.73386	0.73399	598	0	2
2021.08.11	04:00:00	0.73398	0.73417	0.73376	0.73393	416	0	2
2021.08.11	05:00:00	0.73393	0.73438	0.73368	0.73379	555	0	2
2021.08.11	06:00:00	0.73378	0.73398	0.73312	0.73338	1246	0	2
2021.08.11	07:00:00	0.73338	0.73363	0.73233	0.73294	1290	0	2
2021.08.11	08:00:00	0.73295	0.73334	0.73248	0.73266	899	0	2
2021.08.11	09:00:00	0.73265	0.73300	0.73244	0.73284	775	0	2
2021.08.11	10:00:00	0.73281	0.73346	0.73262	0.73335	829	0	2
2021.08.11	11:00:00	0.73335	0.73386	0.73297	0.73385	1015	0	2
2021.08.11	12:00:00	0.73385	0.73807	0.73371	0.73753	4729	0	2
2021.08.11	13:00:00	0.73752	0.73868	0.73676	0.73739	4934	0	2
2021.08.11	14:00:00	0.73739	0.73778	0.73673	0.73753	2676	0	2
2021.08.11	15:00:00	0.73753	0.73766	0.73706	0.73731	1550	0	2
2021.08.11	16:00:00	0.73731	0.73825	0.73724	0.73821	1058	0	2
2021.08.11	17:00:00	0.73821	0.73894	0.73789	0.73799	2537	0	2
2021.08.11	18:00:00	0.73800	0.73800	0.73712	0.73720	1326	0	2
2021.08.11	19:00:00	0.73716	0.73771	0.73714	0.73770	983	0	2
2021.08.11	20:00:00	0.73766	0.73768	0.73705	0.73705	339	0	2
2021.08.11	21:00:00	0.73701	0.73739	0.73676	0.73731	382	0	29
2021.08.11	22:00:00	0.73731	0.73767	0.73729	0.73752	245	0	4
2021.08.11	23:00:00	0.73751	0.73754	0.73704	0.73705	299	0	2
2021.08.12	00:00:00	0.73705	0.73732	0.73666	0.73691	735	0	2
2021.08.12	01:00:00	0.73694	0.73715	0.73647	0.73656	1469	0	2
2021.08.12	02:00:00	0.73654	0.73677	0.73623	0.73653	593	0	2
2021.08.12	03:00:00	0.73652	0.73707	0.73651	0.73704	560	0	2
