<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.01.27	14:00:00	0.88435	0.88457	0.88215	0.88232	5863	0	2
2021.01.27	15:00:00	0.88231	0.88300	0.88123	0.88235	5698	0	2
2021.01.27	16:00:00	0.88235	0.88403	0.88220	0.88402	3755	0	2
2021.01.27	17:00:00	0.88402	0.88419	0.88326	0.88370	3829	0	2
2021.01.27	18:00:00	0.88371	0.88377	0.88273	0.88274	2433	0	2
2021.01.27	19:00:00	0.88275	0.88435	0.88275	0.88406	4382	0	2
2021.01.27	20:00:00	0.88406	0.88496	0.88370	0.88474	4035	0	2
2021.01.27	21:00:00	0.88474	0.88522	0.88433	0.88460	2017	0	2
2021.01.27	22:00:00	0.88460	0.88498	0.88387	0.88410	688	0	8
2021.01.27	23:00:00	0.88410	0.88545	0.88410	0.88529	1498	0	2
2021.01.28	00:00:00	0.88529	0.88535	0.88461	0.88478	1874	0	2
2021.01.28	01:00:00	0.88477	0.88522	0.88459	0.88471	1998	0	2
2021.01.28	02:00:00	0.88471	0.88506	0.88469	0.88473	2276	0	2
2021.01.28	03:00:00	0.88473	0.88491	0.88456	0.88461	1589	0	2
2021.01.28	04:00:00	0.88461	0.88468	0.88441	0.88462	1065	0	2
2021.01.28	05:00:00	0.88462	0.88491	0.88422	0.88489	1913	0	2
2021.01.28	06:00:00	0.88490	0.88502	0.88452	0.88493	1622	0	2
2021.01.28	07:00:00	0.88494	0.88593	0.88487	0.88545	3186	0	2
2021.01.28	08:00:00	0.88549	0.88719	0.88543	0.88685	4975	0	2
2021.01.28	09:00:00	0.88681	0.88837	0.88632	0.88711	4096	0	2
2021.01.28	10:00:00	0.88710	0.88765	0.88588	0.88595	3678	0	2
2021.01.28	11:00:00	0.88594	0.88671	0.88527	0.88670	3429	0	2
2021.01.28	12:00:00	0.88673	0.88727	0.88609	0.88616	3316	0	2
2021.01.28	13:00:00	0.88615	0.88672	0.88584	0.88642	4193	0	2
2021.01.28	14:00:00	0.88642	0.88695	0.88465	0.88480	5440	0	2
2021.01.28	15:00:00	0.88479	0.88509	0.88315	0.88355	5013	0	2
2021.01.28	16:00:00	0.88356	0.88395	0.88311	0.88313	3643	0	2
2021.01.28	17:00:00	0.88313	0.88384	0.88310	0.88337	3059	0	2
2021.01.28	18:00:00	0.88336	0.88346	0.88291	0.88336	2123	0	2
2021.01.28	19:00:00	0.88335	0.88346	0.88286	0.88287	2823	0	2
2021.01.28	20:00:00	0.88286	0.88337	0.88272	0.88303	2457	0	2
2021.01.28	21:00:00	0.88304	0.88336	0.88270	0.88318	2142	0	2
2021.01.28	22:00:00	0.88315	0.88325	0.88261	0.88290	359	0	6
2021.01.28	23:00:00	0.88290	0.88320	0.88289	0.88315	619	0	2
2021.01.29	00:00:00	0.88316	0.88336	0.88285	0.88299	1891	0	2
2021.01.29	01:00:00	0.88300	0.88318	0.88260	0.88284	2028	0	2
2021.01.29	02:00:00	0.88284	0.88300	0.88254	0.88266	1825	0	2
2021.01.29	03:00:00	0.88266	0.88288	0.88257	0.88271	1895	0	2
2021.01.29	04:00:00	0.88272	0.88315	0.88258	0.88265	2151	0	2
2021.01.29	05:00:00	0.88266	0.88301	0.88262	0.88293	1859	0	2
2021.01.29	06:00:00	0.88293	0.88323	0.88257	0.88272	1824	0	2
2021.01.29	07:00:00	0.88271	0.88389	0.88256	0.88360	2798	0	2
2021.01.29	08:00:00	0.88360	0.88543	0.88351	0.88511	4251	0	2
2021.01.29	09:00:00	0.88509	0.88706	0.88481	0.88655	4433	0	2
2021.01.29	10:00:00	0.88654	0.88689	0.88514	0.88627	3795	0	2
2021.01.29	11:00:00	0.88627	0.88648	0.88449	0.88452	3328	0	2
2021.01.29	12:00:00	0.88451	0.88485	0.88386	0.88388	3827	0	2
2021.01.29	13:00:00	0.88388	0.88449	0.88365	0.88403	5703	0	2
2021.01.29	14:00:00	0.88404	0.88536	0.88380	0.88502	4881	0	2
2021.01.29	15:00:00	0.88502	0.88543	0.88412	0.88498	5520	0	2
2021.01.29	16:00:00	0.88501	0.88570	0.88429	0.88432	4885	0	2
2021.01.29	17:00:00	0.88431	0.88542	0.88409	0.88517	4017	0	2
2021.01.29	18:00:00	0.88517	0.88559	0.88452	0.88477	3636	0	2
2021.01.29	19:00:00	0.88475	0.88543	0.88432	0.88543	2931	0	2
2021.01.29	20:00:00	0.88538	0.88608	0.88469	0.88585	3065	0	2
2021.01.29	21:00:00	0.88585	0.88606	0.88550	0.88582	1410	0	2
2021.01.31	22:00:00	0.88486	0.88519	0.88460	0.88481	598	0	21
2021.01.31	23:00:00	0.88496	0.88527	0.88459	0.88507	2260	0	2
2021.02.01	00:00:00	0.88507	0.88516	0.88426	0.88432	1369	0	2
2021.02.01	01:00:00	0.88432	0.88458	0.88364	0.88385	2500	0	2
2021.02.01	02:00:00	0.88385	0.88386	0.88329	0.88349	1307	0	2
2021.02.01	03:00:00	0.88349	0.88354	0.88299	0.88302	1432	0	2
2021.02.01	04:00:00	0.88303	0.88336	0.88301	0.88313	1795	0	2
2021.02.01	05:00:00	0.88313	0.88325	0.88206	0.88238	1525	0	2
2021.02.01	06:00:00	0.88238	0.88279	0.88236	0.88270	1351	0	2
2021.02.01	07:00:00	0.88275	0.88342	0.88254	0.88293	2930	0	2
2021.02.01	08:00:00	0.88295	0.88295	0.88069	0.88092	5023	0	2
2021.02.01	09:00:00	0.88091	0.88163	0.88051	0.88084	4240	0	2
2021.02.01	10:00:00	0.88085	0.88186	0.88049	0.88054	3516	0	2
2021.02.01	11:00:00	0.88054	0.88159	0.88048	0.88133	2855	0	2
2021.02.01	12:00:00	0.88133	0.88178	0.88060	0.88121	3068	0	2
2021.02.01	13:00:00	0.88121	0.88377	0.88114	0.88349	4103	0	2
2021.02.01	14:00:00	0.88349	0.88471	0.88319	0.88380	4075	0	2
2021.02.01	15:00:00	0.88380	0.88466	0.88357	0.88447	4386	0	2
2021.02.01	16:00:00	0.88450	0.88460	0.88254	0.88274	3606	0	2
2021.02.01	17:00:00	0.88275	0.88287	0.88205	0.88254	2609	0	2
2021.02.01	18:00:00	0.88256	0.88287	0.88203	0.88269	2497	0	2
2021.02.01	19:00:00	0.88271	0.88296	0.88248	0.88261	2033	0	2
2021.02.01	20:00:00	0.88261	0.88315	0.88255	0.88258	2311	0	2
2021.02.01	21:00:00	0.88258	0.88284	0.88229	0.88240	1341	0	2
2021.02.01	22:00:00	0.88241	0.88272	0.88239	0.88261	185	0	10
2021.02.01	23:00:00	0.88254	0.88265	0.88208	0.88238	1097	0	2
2021.02.02	00:00:00	0.88237	0.88287	0.88236	0.88277	1191	0	2
2021.02.02	01:00:00	0.88277	0.88281	0.88212	0.88253	2072	0	2
2021.02.02	02:00:00	0.88251	0.88279	0.88238	0.88248	1467	0	2
2021.02.02	03:00:00	0.88245	0.88253	0.88214	0.88228	2278	0	2
2021.02.02	04:00:00	0.88228	0.88273	0.88225	0.88249	1357	0	2
