<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.10.01	19:00:00	1.26370	1.26447	1.26314	1.26373	2098	0	1
2021.10.01	20:00:00	1.26369	1.26414	1.26319	1.26397	1063	0	1
2021.10.03	21:00:00	1.26392	1.26410	1.26388	1.26406	116	0	96
2021.10.03	22:00:00	1.26419	1.26442	1.26136	1.26214	941	0	1
2021.10.03	23:00:00	1.26214	1.26310	1.26207	1.26268	764	0	1
2021.10.04	00:00:00	1.26268	1.26458	1.26187	1.26435	1403	0	1
2021.10.04	01:00:00	1.26433	1.26547	1.26343	1.26481	1624	0	1
2021.10.04	02:00:00	1.26481	1.26518	1.26306	1.26351	1364	0	1
2021.10.04	03:00:00	1.26351	1.26372	1.26308	1.26324	1216	0	1
2021.10.04	04:00:00	1.26324	1.26341	1.26181	1.26198	1012	0	1
2021.10.04	05:00:00	1.26198	1.26297	1.26150	1.26281	1138	0	1
2021.10.04	06:00:00	1.26284	1.26437	1.26240	1.26349	2642	0	1
2021.10.04	07:00:00	1.26349	1.26465	1.26249	1.26272	4849	0	1
2021.10.04	08:00:00	1.26273	1.26349	1.26168	1.26213	3014	0	1
2021.10.04	09:00:00	1.26214	1.26216	1.26051	1.26158	2563	0	1
2021.10.04	10:00:00	1.26158	1.26280	1.26123	1.26151	1930	0	1
2021.10.04	11:00:00	1.26152	1.26278	1.26068	1.26084	2079	0	1
2021.10.04	12:00:00	1.26083	1.26154	1.25928	1.25982	2177	0	1
2021.10.04	13:00:00	1.25983	1.26013	1.25610	1.25678	4047	0	1
2021.10.04	14:00:00	1.25682	1.25836	1.25576	1.25741	5310	0	1
2021.10.04	15:00:00	1.25745	1.25924	1.25712	1.25742	4402	0	1
2021.10.04	16:00:00	1.25740	1.25826	1.25703	1.25787	2804	0	1
2021.10.04	17:00:00	1.25789	1.25845	1.25719	1.25831	3007	0	1
2021.10.04	18:00:00	1.25831	1.25873	1.25763	1.25817	3195	0	1
2021.10.04	19:00:00	1.25817	1.25900	1.25776	1.25781	3052	0	1
2021.10.04	20:00:00	1.25781	1.25902	1.25777	1.25888	941	0	1
2021.10.04	21:00:00	1.25887	1.25892	1.25830	1.25869	167	0	5
2021.10.04	22:00:00	1.25869	1.25890	1.25845	1.25889	354	0	2
2021.10.04	23:00:00	1.25889	1.25927	1.25841	1.25898	516	0	1
2021.10.05	00:00:00	1.25898	1.26047	1.25851	1.26044	2424	0	1
2021.10.05	01:00:00	1.26044	1.26169	1.26014	1.26097	2491	0	1
2021.10.05	02:00:00	1.26097	1.26130	1.26026	1.26048	2281	0	1
2021.10.05	03:00:00	1.26048	1.26163	1.26036	1.26138	1728	0	1
2021.10.05	04:00:00	1.26138	1.26234	1.26131	1.26192	871	0	1
2021.10.05	05:00:00	1.26191	1.26253	1.26157	1.26218	1989	0	1
2021.10.05	06:00:00	1.26217	1.26300	1.26081	1.26093	2189	0	1
2021.10.05	07:00:00	1.26094	1.26162	1.25998	1.26051	3794	0	1
2021.10.05	08:00:00	1.26050	1.26065	1.25883	1.25931	2092	0	1
2021.10.05	09:00:00	1.25928	1.25996	1.25867	1.25936	1369	0	1
2021.10.05	10:00:00	1.25936	1.26058	1.25907	1.26002	2220	0	1
2021.10.05	11:00:00	1.26001	1.26009	1.25826	1.25923	2094	0	1
2021.10.05	12:00:00	1.25923	1.25955	1.25816	1.25918	2264	0	1
2021.10.05	13:00:00	1.25918	1.26023	1.25666	1.25725	4417	0	1
2021.10.05	14:00:00	1.25722	1.25818	1.25549	1.25677	4544	0	1
2021.10.05	15:00:00	1.25681	1.25705	1.25459	1.25623	3258	0	1
2021.10.05	16:00:00	1.25623	1.25783	1.25598	1.25760	2115	0	1
2021.10.05	17:00:00	1.25760	1.25788	1.25696	1.25758	1446	0	1
2021.10.05	18:00:00	1.25758	1.25847	1.25732	1.25778	1764	0	1
2021.10.05	19:00:00	1.25778	1.25854	1.25775	1.25786	1272	0	1
2021.10.05	20:00:00	1.25786	1.25820	1.25749	1.25803	899	0	1
2021.10.05	21:00:00	1.25803	1.25847	1.25702	1.25814	343	0	6
2021.10.05	22:00:00	1.25814	1.25816	1.25776	1.25799	295	0	1
2021.10.05	23:00:00	1.25797	1.25864	1.25790	1.25835	666	0	1
2021.10.06	00:00:00	1.25835	1.25914	1.25829	1.25858	1543	0	1
2021.10.06	01:00:00	1.25857	1.26014	1.25813	1.25953	2683	0	1
2021.10.06	02:00:00	1.25953	1.26007	1.25859	1.25935	2097	0	1
2021.10.06	03:00:00	1.25935	1.26023	1.25935	1.25983	2030	0	1
2021.10.06	04:00:00	1.25983	1.26139	1.25966	1.26046	1511	0	1
2021.10.06	05:00:00	1.26046	1.26072	1.25935	1.26048	1934	0	1
2021.10.06	06:00:00	1.26047	1.26098	1.25913	1.26066	2372	0	1
2021.10.06	07:00:00	1.26067	1.26413	1.26064	1.26394	4856	0	1
2021.10.06	08:00:00	1.26395	1.26462	1.26266	1.26353	4110	0	1
2021.10.06	09:00:00	1.26354	1.26455	1.26282	1.26364	4029	0	1
2021.10.06	10:00:00	1.26364	1.26481	1.26356	1.26408	2875	0	1
2021.10.06	11:00:00	1.26411	1.26442	1.26300	1.26394	3374	0	1
2021.10.06	12:00:00	1.26394	1.26394	1.26061	1.26236	4546	0	1
2021.10.06	13:00:00	1.26236	1.26391	1.26055	1.26326	5031	0	1
2021.10.06	14:00:00	1.26327	1.26458	1.26099	1.26342	8174	0	1
2021.10.06	15:00:00	1.26343	1.26446	1.26113	1.26145	5598	0	1
2021.10.06	16:00:00	1.26145	1.26233	1.26116	1.26174	2616	0	1
2021.10.06	17:00:00	1.26174	1.26174	1.25934	1.25934	3407	0	1
2021.10.06	18:00:00	1.25929	1.25962	1.25839	1.25920	4170	0	1
2021.10.06	19:00:00	1.25920	1.25952	1.25872	1.25889	1869	0	1
2021.10.06	20:00:00	1.25889	1.25925	1.25866	1.25885	498	0	1
2021.10.06	21:00:00	1.25885	1.25931	1.25840	1.25911	209	0	14
2021.10.06	22:00:00	1.25901	1.25920	1.25853	1.25907	445	0	1
2021.10.06	23:00:00	1.25906	1.25906	1.25849	1.25861	732	0	1
2021.10.07	00:00:00	1.25861	1.25913	1.25719	1.25804	1601	0	1
2021.10.07	01:00:00	1.25804	1.25895	1.25745	1.25775	1419	0	1
2021.10.07	02:00:00	1.25775	1.25887	1.25765	1.25861	1107	0	1
2021.10.07	03:00:00	1.25861	1.25917	1.25844	1.25856	513	0	1
2021.10.07	04:00:00	1.25856	1.25885	1.25810	1.25876	619	0	2
2021.10.07	05:00:00	1.25876	1.25927	1.25839	1.25890	1138	0	1
2021.10.07	06:00:00	1.25890	1.25895	1.25649	1.25704	2044	0	1
2021.10.07	07:00:00	1.25704	1.25838	1.25637	1.25789	2596	0	1
2021.10.07	08:00:00	1.25790	1.25995	1.25773	1.25878	2611	0	1
2021.10.07	09:00:00	1.25878	1.25902	1.25786	1.25845	1552	0	1
2021.10.07	10:00:00	1.25845	1.25859	1.25769	1.25844	1351	0	1
2021.10.07	11:00:00	1.25844	1.25848	1.25703	1.25801	2056	0	1
2021.10.07	12:00:00	1.25800	1.25840	1.25719	1.25783	2256	0	1
2021.10.07	13:00:00	1.25783	1.25942	1.25636	1.25713	5014	0	1
2021.10.07	14:00:00	1.25712	1.25746	1.25450	1.25491	3257	0	1
2021.10.07	15:00:00	1.25491	1.25528	1.25402	1.25468	2097	0	1
2021.10.07	16:00:00	1.25468	1.25576	1.25445	1.25575	1441	0	1
2021.10.07	17:00:00	1.25575	1.25646	1.25431	1.25462	1432	0	1
2021.10.07	18:00:00	1.25463	1.25608	1.25450	1.25515	1234	0	1
2021.10.07	19:00:00	1.25518	1.25594	1.25411	1.25427	1617	0	1
2021.10.07	20:00:00	1.25424	1.25532	1.25413	1.25477	619	0	1
2021.10.07	21:00:00	1.25471	1.25527	1.25462	1.25504	179	0	17
2021.10.07	22:00:00	1.25504	1.25527	1.25495	1.25524	323	0	3
2021.10.07	23:00:00	1.25524	1.25551	1.25476	1.25478	470	0	1
2021.10.08	00:00:00	1.25480	1.25625	1.25448	1.25450	1686	0	1
2021.10.08	01:00:00	1.25450	1.25480	1.25409	1.25472	1541	0	1
