<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.05.03	21:00:00	1.55305	1.55434	1.55283	1.55341	378	0	65
2021.05.03	22:00:00	1.55392	1.55429	1.55356	1.55422	898	0	10
2021.05.03	23:00:00	1.55422	1.55437	1.55383	1.55431	508	0	3
2021.05.04	00:00:00	1.55430	1.55574	1.55390	1.55462	1371	0	5
2021.05.04	01:00:00	1.55462	1.55644	1.55462	1.55598	1584	0	4
2021.05.04	02:00:00	1.55598	1.55679	1.55560	1.55635	1367	0	5
2021.05.04	03:00:00	1.55635	1.55660	1.55509	1.55521	975	0	6
2021.05.04	04:00:00	1.55521	1.55538	1.55279	1.55480	1537	0	5
2021.05.04	05:00:00	1.55480	1.55603	1.55392	1.55493	1211	0	6
2021.05.04	06:00:00	1.55498	1.55511	1.55359	1.55432	2359	0	3
2021.05.04	07:00:00	1.55433	1.55742	1.55384	1.55610	5058	0	3
2021.05.04	08:00:00	1.55610	1.55636	1.55488	1.55561	3958	0	3
2021.05.04	09:00:00	1.55561	1.55662	1.55530	1.55599	3361	0	3
2021.05.04	10:00:00	1.55596	1.55728	1.55563	1.55590	2907	0	3
2021.05.04	11:00:00	1.55592	1.56054	1.55580	1.55965	4362	0	3
2021.05.04	12:00:00	1.55965	1.56123	1.55917	1.55958	4878	0	3
2021.05.04	13:00:00	1.55957	1.56010	1.55664	1.55965	5803	0	3
2021.05.04	14:00:00	1.55967	1.56178	1.55842	1.56121	7632	0	3
2021.05.04	15:00:00	1.56122	1.56420	1.56083	1.56269	7488	0	3
2021.05.04	16:00:00	1.56269	1.56292	1.56075	1.56141	4105	0	3
2021.05.04	17:00:00	1.56140	1.56156	1.55954	1.55998	2945	0	3
2021.05.04	18:00:00	1.55998	1.56064	1.55807	1.55832	2543	0	3
2021.05.04	19:00:00	1.55832	1.55940	1.55799	1.55804	2613	0	3
2021.05.04	20:00:00	1.55803	1.55852	1.55735	1.55757	1009	0	3
2021.05.04	21:00:00	1.55763	1.55855	1.55674	1.55731	398	0	41
2021.05.04	22:00:00	1.55731	1.55823	1.55679	1.55756	842	0	8
2021.05.04	23:00:00	1.55750	1.55815	1.55730	1.55761	685	0	6
2021.05.05	00:00:00	1.55759	1.55790	1.55523	1.55563	1405	0	4
2021.05.05	01:00:00	1.55563	1.55601	1.55446	1.55457	1567	0	4
2021.05.05	02:00:00	1.55457	1.55467	1.55366	1.55457	1563	0	3
2021.05.05	03:00:00	1.55457	1.55470	1.55388	1.55450	1044	0	5
2021.05.05	04:00:00	1.55454	1.55513	1.55434	1.55489	832	0	3
2021.05.05	05:00:00	1.55489	1.55608	1.55448	1.55492	1436	0	3
2021.05.05	06:00:00	1.55491	1.55621	1.55485	1.55530	3133	0	3
2021.05.05	07:00:00	1.55527	1.55627	1.55376	1.55404	4825	0	3
2021.05.05	08:00:00	1.55403	1.55441	1.55179	1.55387	4007	0	3
2021.05.05	09:00:00	1.55386	1.55428	1.55280	1.55408	2607	0	3
2021.05.05	10:00:00	1.55408	1.55489	1.55232	1.55301	3485	0	3
2021.05.05	11:00:00	1.55301	1.55333	1.55218	1.55247	3269	0	3
2021.05.05	12:00:00	1.55246	1.55258	1.55036	1.55044	4370	0	3
2021.05.05	13:00:00	1.55045	1.55177	1.55032	1.55058	5230	0	3
2021.05.05	14:00:00	1.55058	1.55249	1.54850	1.54880	5865	0	3
2021.05.05	15:00:00	1.54880	1.54925	1.54825	1.54890	2990	0	3
2021.05.05	16:00:00	1.54888	1.54972	1.54815	1.54937	2318	0	3
2021.05.05	17:00:00	1.54936	1.54960	1.54886	1.54933	1600	0	3
2021.05.05	18:00:00	1.54932	1.54967	1.54917	1.54934	1879	0	3
2021.05.05	19:00:00	1.54935	1.55046	1.54924	1.54925	2367	0	3
2021.05.05	20:00:00	1.54923	1.54980	1.54905	1.54938	1029	0	3
2021.05.05	21:00:00	1.54930	1.54984	1.54860	1.54947	231	0	35
2021.05.05	22:00:00	1.54945	1.55017	1.54915	1.55004	553	0	8
2021.05.05	23:00:00	1.55004	1.55006	1.54851	1.54909	717	0	5
2021.05.06	00:00:00	1.54909	1.55033	1.54871	1.54994	1494	0	3
2021.05.06	01:00:00	1.54994	1.55006	1.54789	1.54846	2243	0	3
2021.05.06	02:00:00	1.54846	1.55750	1.54833	1.55499	3366	0	3
2021.05.06	03:00:00	1.55499	1.55592	1.55322	1.55346	2096	0	3
2021.05.06	04:00:00	1.55346	1.55408	1.55295	1.55377	1206	0	3
2021.05.06	05:00:00	1.55377	1.55389	1.55124	1.55139	1666	0	3
2021.05.06	06:00:00	1.55140	1.55196	1.55075	1.55100	2952	0	3
2021.05.06	07:00:00	1.55101	1.55401	1.55052	1.55370	3689	0	3
2021.05.06	08:00:00	1.55373	1.55592	1.55286	1.55434	3185	0	3
2021.05.06	09:00:00	1.55434	1.55590	1.55359	1.55413	3967	0	3
2021.05.06	10:00:00	1.55415	1.55455	1.55353	1.55418	2308	0	3
2021.05.06	11:00:00	1.55418	1.55452	1.55270	1.55414	3719	0	3
2021.05.06	12:00:00	1.55414	1.55741	1.55349	1.55704	4091	0	3
2021.05.06	13:00:00	1.55702	1.55731	1.55400	1.55519	5511	0	3
2021.05.06	14:00:00	1.55516	1.55715	1.55268	1.55295	5943	0	3
2021.05.06	15:00:00	1.55295	1.55424	1.55023	1.55137	3734	0	3
2021.05.06	16:00:00	1.55137	1.55148	1.54959	1.55029	2499	0	3
2021.05.06	17:00:00	1.55029	1.55090	1.54973	1.55080	1571	0	3
2021.05.06	18:00:00	1.55080	1.55110	1.55006	1.55092	2360	0	3
2021.05.06	19:00:00	1.55092	1.55098	1.54903	1.54903	2014	0	3
2021.05.06	20:00:00	1.54905	1.54993	1.54901	1.54981	1051	0	3
2021.05.06	21:00:00	1.54982	1.55021	1.54895	1.54990	378	0	45
2021.05.06	22:00:00	1.54982	1.55017	1.54941	1.54978	696	0	7
2021.05.06	23:00:00	1.54978	1.55008	1.54918	1.54933	601	0	5
2021.05.07	00:00:00	1.54933	1.55069	1.54933	1.55044	1553	0	3
2021.05.07	01:00:00	1.55043	1.55099	1.54843	1.54923	1984	0	3
2021.05.07	02:00:00	1.54923	1.55182	1.54849	1.55139	1795	0	3
2021.05.07	03:00:00	1.55139	1.55231	1.55088	1.55177	1450	0	3
2021.05.07	04:00:00	1.55177	1.55194	1.55128	1.55156	727	0	5
2021.05.07	05:00:00	1.55156	1.55190	1.55099	1.55108	1186	0	5
2021.05.07	06:00:00	1.55108	1.55317	1.55054	1.55267	2830	0	3
2021.05.07	07:00:00	1.55269	1.55528	1.55218	1.55475	4394	0	3
2021.05.07	08:00:00	1.55474	1.55521	1.55322	1.55440	3098	0	3
2021.05.07	09:00:00	1.55440	1.55503	1.55321	1.55358	2380	0	3
2021.05.07	10:00:00	1.55358	1.55422	1.55236	1.55255	2643	0	3
2021.05.07	11:00:00	1.55254	1.55325	1.55224	1.55230	2640	0	3
2021.05.07	12:00:00	1.55230	1.55350	1.55003	1.55104	8909	0	3
2021.05.07	13:00:00	1.55096	1.55309	1.54982	1.55027	9672	0	3
2021.05.07	14:00:00	1.55030	1.55137	1.54803	1.54826	6322	0	3
2021.05.07	15:00:00	1.54830	1.54882	1.54691	1.54757	4371	0	3
2021.05.07	16:00:00	1.54757	1.54919	1.54755	1.54907	2961	0	3
2021.05.07	17:00:00	1.54905	1.55046	1.54893	1.55045	3286	0	3
2021.05.07	18:00:00	1.55045	1.55104	1.55013	1.55022	3073	0	3
2021.05.07	19:00:00	1.55024	1.55072	1.54950	1.55009	1826	0	3
2021.05.07	20:00:00	1.55009	1.55107	1.54999	1.55031	1626	0	6
2021.05.09	21:00:00	1.54756	1.55020	1.54751	1.54967	253	0	54
2021.05.09	22:00:00	1.54967	1.55014	1.54894	1.54937	1212	0	8
2021.05.09	23:00:00	1.54937	1.54992	1.54861	1.54872	1356	0	3
2021.05.10	00:00:00	1.54872	1.54945	1.54761	1.54945	2438	0	4
2021.05.10	01:00:00	1.54945	1.54964	1.54836	1.54902	2756	0	3
2021.05.10	02:00:00	1.54904	1.55042	1.54848	1.55000	2142	0	3
2021.05.10	03:00:00	1.55000	1.55010	1.54907	1.54940	1344	0	4
2021.05.10	04:00:00	1.54940	1.55005	1.54863	1.54863	1048	0	4
2021.05.10	05:00:00	1.54863	1.54918	1.54697	1.54700	1703	0	3
2021.05.10	06:00:00	1.54700	1.54776	1.54582	1.54688	4113	0	3
2021.05.10	07:00:00	1.54688	1.54830	1.54640	1.54682	5763	0	3
2021.05.10	08:00:00	1.54683	1.54688	1.54502	1.54616	4533	0	3
2021.05.10	09:00:00	1.54616	1.54635	1.54408	1.54474	3228	0	3
2021.05.10	10:00:00	1.54474	1.54522	1.54294	1.54321	3304	0	3
2021.05.10	11:00:00	1.54322	1.54356	1.54196	1.54318	3208	0	3
2021.05.10	12:00:00	1.54318	1.54406	1.54232	1.54298	3608	0	3
2021.05.10	13:00:00	1.54298	1.54583	1.54266	1.54578	6166	0	3
2021.05.10	14:00:00	1.54578	1.54642	1.54441	1.54548	6151	0	3
2021.05.10	15:00:00	1.54550	1.54631	1.54491	1.54538	4000	0	3
2021.05.10	16:00:00	1.54538	1.54668	1.54528	1.54627	2165	0	3
2021.05.10	17:00:00	1.54627	1.54726	1.54573	1.54679	2123	0	3
2021.05.10	18:00:00	1.54679	1.54945	1.54675	1.54877	3210	0	3
2021.05.10	19:00:00	1.54874	1.54909	1.54789	1.54872	2722	0	3
2021.05.10	20:00:00	1.54870	1.54954	1.54760	1.54866	1519	0	3
2021.05.10	21:00:00	1.54848	1.54909	1.54695	1.54843	501	0	45
2021.05.10	22:00:00	1.54844	1.54945	1.54840	1.54848	1097	0	3
2021.05.10	23:00:00	1.54848	1.54954	1.54841	1.54842	1029	0	3
2021.05.11	00:00:00	1.54841	1.55018	1.54823	1.54957	2942	0	3
2021.05.11	01:00:00	1.54957	1.55048	1.54789	1.54958	3637	0	3
2021.05.11	02:00:00	1.54958	1.54984	1.54807	1.54886	2453	0	3
2021.05.11	03:00:00	1.54886	1.55027	1.54880	1.54987	1948	0	3
2021.05.11	04:00:00	1.54986	1.55177	1.54956	1.55166	1631	0	3
2021.05.11	05:00:00	1.55166	1.55166	1.54861	1.54889	1983	0	3
2021.05.11	06:00:00	1.54889	1.55032	1.54836	1.54899	3726	0	3
2021.05.11	07:00:00	1.54899	1.55184	1.54831	1.55055	5284	0	3
2021.05.11	08:00:00	1.55054	1.55142	1.54950	1.54983	5025	0	3
2021.05.11	09:00:00	1.54983	1.55137	1.54982	1.55042	3622	0	3
2021.05.11	10:00:00	1.55042	1.55105	1.54949	1.55055	3915	0	3
2021.05.11	11:00:00	1.55057	1.55107	1.54974	1.55073	3918	0	3
2021.05.11	12:00:00	1.55074	1.55383	1.54983	1.55383	4756	0	3
2021.05.11	13:00:00	1.55383	1.55441	1.54938	1.54938	8829	0	3
