<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.02.04	10:00:00	1.05971	1.06087	1.05962	1.06078	1601	0	5
2021.02.04	11:00:00	1.06078	1.06126	1.06006	1.06072	1906	0	5
2021.02.04	12:00:00	1.06074	1.06106	1.06015	1.06027	3843	0	5
2021.02.04	13:00:00	1.06029	1.06030	1.05933	1.05973	2825	0	5
2021.02.04	14:00:00	1.05974	1.06043	1.05928	1.06021	3913	0	5
2021.02.04	15:00:00	1.06020	1.06144	1.06018	1.06130	4753	0	5
2021.02.04	16:00:00	1.06131	1.06155	1.06091	1.06139	2992	0	5
2021.02.04	17:00:00	1.06138	1.06208	1.06121	1.06197	2839	0	5
2021.02.04	18:00:00	1.06194	1.06200	1.06125	1.06126	2318	0	5
2021.02.04	19:00:00	1.06127	1.06198	1.06116	1.06189	2305	0	5
2021.02.04	20:00:00	1.06191	1.06207	1.06125	1.06189	2004	0	5
2021.02.04	21:00:00	1.06190	1.06212	1.06169	1.06184	773	0	6
2021.02.04	22:00:00	1.06160	1.06202	1.06087	1.06199	712	0	27
2021.02.04	23:00:00	1.06197	1.06246	1.06139	1.06167	943	0	6
2021.02.05	00:00:00	1.06167	1.06227	1.06135	1.06147	1592	0	5
2021.02.05	01:00:00	1.06146	1.06199	1.06127	1.06169	1671	0	5
2021.02.05	02:00:00	1.06170	1.06287	1.06166	1.06255	2052	0	5
2021.02.05	03:00:00	1.06256	1.06298	1.06242	1.06253	1580	0	5
2021.02.05	04:00:00	1.06251	1.06293	1.06209	1.06278	977	0	5
2021.02.05	05:00:00	1.06277	1.06290	1.06241	1.06260	1072	0	5
2021.02.05	06:00:00	1.06259	1.06263	1.06195	1.06249	1003	0	5
2021.02.05	07:00:00	1.06249	1.06288	1.06199	1.06261	2176	0	5
2021.02.05	08:00:00	1.06261	1.06320	1.06201	1.06230	4252	0	5
2021.02.05	09:00:00	1.06229	1.06384	1.06205	1.06359	2296	0	5
2021.02.05	10:00:00	1.06356	1.06458	1.06355	1.06449	1996	0	5
2021.02.05	11:00:00	1.06450	1.06534	1.06449	1.06528	2464	0	5
