<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.01.15	14:00:00	129.31	130.18	128.90	129.11	5577	0	3
2021.01.15	15:00:00	129.13	129.13	127.49	128.21	10234	0	3
2021.01.15	16:00:00	128.22	129.33	127.58	128.74	7566	0	3
2021.01.15	17:00:00	128.73	128.78	128.17	128.47	5869	0	3
2021.01.15	18:00:00	128.46	128.90	128.26	128.48	4606	0	3
2021.01.15	19:00:00	128.49	128.71	127.63	127.71	4298	0	3
2021.01.15	20:00:00	127.72	127.94	126.98	127.24	6016	0	3
2021.01.18	16:00:00	127.24	127.24	127.24	127.24	1	0	4
2021.01.19	14:00:00	128.10	128.68	127.31	127.45	5310	0	3
2021.01.19	15:00:00	127.45	127.48	126.92	127.09	6310	0	3
2021.01.19	16:00:00	127.08	127.77	127.04	127.68	4337	0	3
2021.01.19	17:00:00	127.69	128.07	127.28	128.02	3414	0	3
2021.01.19	18:00:00	128.03	128.24	127.88	127.93	3398	0	3
2021.01.19	19:00:00	127.93	128.17	127.66	127.87	3268	0	3
2021.01.19	20:00:00	127.88	128.11	127.62	127.82	3941	0	3
2021.01.20	14:00:00	128.82	130.40	128.74	129.95	5221	0	3
2021.01.20	15:00:00	129.97	131.81	129.79	131.69	7867	0	3
2021.01.20	16:00:00	131.69	132.23	131.05	132.06	5670	0	3
2021.01.20	17:00:00	132.07	132.19	131.67	131.85	3883	0	3
2021.01.20	18:00:00	131.86	132.42	131.80	131.92	2953	0	3
2021.01.20	19:00:00	131.91	132.47	131.72	132.17	2920	0	3
2021.01.20	20:00:00	132.16	132.44	131.94	132.20	3643	0	3
2021.01.21	14:00:00	133.90	135.04	133.77	134.85	6194	0	3
2021.01.21	15:00:00	134.85	136.33	134.78	135.96	7448	0	3
2021.01.21	16:00:00	135.97	136.36	135.55	136.06	5312	0	3
2021.01.21	17:00:00	136.05	136.19	135.20	136.15	4194	0	3
2021.01.21	18:00:00	136.15	136.46	135.90	136.11	3015	0	3
2021.01.21	19:00:00	136.10	136.68	136.08	136.52	2664	0	3
2021.01.21	20:00:00	136.52	137.32	136.43	136.85	3710	0	3
2021.01.22	14:00:00	136.16	137.55	135.01	137.33	6307	0	3
2021.01.22	15:00:00	137.34	137.63	136.01	136.87	7601	0	3
2021.01.22	16:00:00	136.86	137.50	136.79	137.33	4364	0	3
2021.01.22	17:00:00	137.33	138.15	137.19	137.96	4157	0	3
2021.01.22	18:00:00	137.96	138.30	137.73	137.98	2928	0	3
2021.01.22	19:00:00	137.99	139.17	137.87	139.07	2943	0	3
2021.01.22	20:00:00	139.07	139.83	138.60	139.11	4960	0	3
2021.01.25	14:00:00	143.20	145.05	143.07	144.92	8041	0	3
2021.01.25	15:00:00	144.93	144.97	140.86	141.08	10317	0	3
2021.01.25	16:00:00	141.08	142.73	136.49	142.57	14504	0	3
2021.01.25	17:00:00	142.58	142.93	140.89	142.39	10353	0	3
2021.01.25	18:00:00	142.40	143.26	142.15	142.64	7594	0	3
2021.01.25	19:00:00	142.64	142.98	141.77	142.67	6747	0	3
2021.01.25	20:00:00	142.68	143.11	141.73	142.97	7303	0	3
2021.01.26	14:00:00	143.42	144.27	141.36	143.01	6187	0	3
2021.01.26	15:00:00	143.02	143.19	141.88	142.63	9244	0	3
2021.01.26	16:00:00	142.67	143.15	141.82	141.90	6818	0	3
2021.01.26	17:00:00	141.90	142.43	141.89	142.19	4164	0	3
2021.01.26	18:00:00	142.20	143.17	142.02	142.94	4064	0	3
2021.01.26	19:00:00	142.95	143.34	142.62	142.90	4159	0	3
2021.01.26	20:00:00	142.89	143.30	142.74	143.26	5232	0	3
2021.01.27	14:00:00	143.62	143.79	141.41	142.73	7464	0	3
2021.01.27	15:00:00	142.74	144.26	142.74	143.31	11555	0	3
2021.01.27	16:00:00	143.32	143.35	141.82	141.90	8851	0	3
2021.01.27	17:00:00	141.90	143.52	141.76	143.31	7529	0	3
2021.01.27	18:00:00	143.31	143.63	142.90	143.33	6330	0	3
2021.01.27	19:00:00	143.33	143.97	141.23	141.76	10425	0	3
2021.01.27	20:00:00	141.75	142.48	140.39	142.13	15414	0	3
2021.01.28	14:00:00	139.33	139.96	137.99	138.23	7074	0	3
2021.01.28	15:00:00	138.21	140.31	137.99	139.21	11333	0	3
2021.01.28	16:00:00	139.20	140.00	138.47	139.04	9329	0	3
2021.01.28	17:00:00	139.05	141.96	138.99	140.69	10350	0	3
2021.01.28	18:00:00	140.70	140.91	139.89	140.19	7061	0	3
2021.01.28	19:00:00	140.20	140.32	139.01	139.30	7115	0	3
2021.01.28	20:00:00	139.29	139.32	136.87	136.88	10409	0	3
2021.01.29	14:00:00	135.81	136.69	133.80	135.06	6509	0	3
2021.01.29	15:00:00	135.07	135.55	133.82	134.10	10433	0	3
2021.01.29	16:00:00	134.11	134.31	131.18	132.97	11962	0	3
2021.01.29	17:00:00	132.97	133.28	130.20	130.55	11463	0	3
2021.01.29	18:00:00	130.56	132.79	130.33	131.62	11694	0	3
2021.01.29	19:00:00	131.64	132.57	131.02	131.61	9979	0	3
2021.01.29	20:00:00	131.62	133.48	131.60	131.81	11386	0	3
2021.02.01	14:00:00	133.83	134.78	130.93	132.24	7462	0	3
2021.02.01	15:00:00	132.24	133.82	131.25	132.94	11057	0	3
2021.02.01	16:00:00	132.94	134.41	132.28	133.75	8102	0	3
2021.02.01	17:00:00	133.77	134.93	133.77	134.81	6669	0	3
2021.02.01	18:00:00	134.81	135.36	134.26	134.72	5255	0	3
2021.02.01	19:00:00	134.72	134.76	133.87	134.21	4848	0	3
2021.02.01	20:00:00	134.22	134.82	134.05	134.08	6747	0	3
2021.02.02	14:00:00	135.78	136.29	134.95	135.41	6020	0	3
2021.02.02	15:00:00	135.42	136.01	135.01	135.46	8806	0	3
2021.02.02	16:00:00	135.45	135.63	134.83	135.02	4812	0	3
2021.02.02	17:00:00	135.00	135.46	134.89	134.99	3415	0	3
2021.02.02	18:00:00	135.00	135.16	134.61	134.96	2808	0	3
2021.02.02	19:00:00	134.97	135.10	134.72	134.85	2559	0	3
2021.02.02	20:00:00	134.84	135.44	134.60	134.97	4695	0	3
2021.02.03	14:00:00	135.21	135.34	134.33	135.34	5562	0	3
2021.02.03	15:00:00	135.35	135.38	133.60	134.09	9637	0	3
2021.02.03	16:00:00	134.11	134.74	133.85	134.57	5352	0	3
2021.02.03	17:00:00	134.56	135.45	134.52	135.43	4000	0	3
2021.02.03	18:00:00	135.42	135.53	134.80	134.98	3410	0	3
2021.02.03	19:00:00	134.98	135.05	134.30	134.37	3027	0	3
2021.02.03	20:00:00	134.35	134.57	133.98	133.99	5113	0	3
2021.02.04	14:00:00	136.30	136.38	135.04	135.26	6113	0	3
2021.02.04	15:00:00	135.25	135.73	134.58	135.00	7948	0	3
2021.02.04	16:00:00	134.99	136.32	134.98	136.01	4377	0	3
2021.02.04	17:00:00	136.03	136.24	135.74	135.83	2965	0	3
2021.02.04	18:00:00	135.82	136.25	135.74	136.20	2010	0	3
2021.02.04	19:00:00	136.20	136.83	136.20	136.73	2439	0	3
2021.02.04	20:00:00	136.73	137.35	136.67	137.35	3237	0	3
2021.02.05	14:00:00	136.75	137.23	136.07	136.51	5255	0	3
2021.02.05	15:00:00	136.51	136.74	135.85	136.45	6818	0	3
2021.02.05	16:00:00	136.45	136.75	136.18	136.56	3726	0	3
2021.02.05	17:00:00	136.57	137.11	136.49	137.04	2754	0	3
2021.02.05	18:00:00	137.04	137.30	136.50	136.52	2897	0	3
2021.02.05	19:00:00	136.52	136.76	136.40	136.65	3557	0	3
2021.02.05	20:00:00	136.64	136.81	136.05	136.81	4635	0	3
2021.02.08	14:00:00	136.13	136.20	134.92	135.67	4705	0	3
2021.02.08	15:00:00	135.67	136.66	135.58	136.59	4973	0	3
2021.02.08	16:00:00	136.60	136.89	135.83	136.21	4616	0	3
2021.02.08	17:00:00	136.22	136.52	135.82	135.96	2603	0	3
2021.02.08	18:00:00	135.95	136.28	135.81	135.92	2387	0	3
2021.02.08	19:00:00	135.93	136.30	135.89	136.30	1928	0	3
2021.02.08	20:00:00	136.31	136.90	136.13	136.90	2944	0	3
2021.02.09	14:00:00	136.88	137.66	136.59	136.93	4683	0	3
2021.02.09	15:00:00	136.94	137.86	136.80	137.17	4935	0	3
2021.02.09	16:00:00	137.18	137.25	136.41	136.45	3640	0	3
2021.02.09	17:00:00	136.44	136.77	136.42	136.56	2564	0	3
2021.02.09	18:00:00	136.55	136.59	136.17	136.40	2174	0	3
2021.02.09	19:00:00	136.41	136.78	136.40	136.70	1620	0	3
2021.02.09	20:00:00	136.70	136.72	135.84	135.98	2825	0	3
2021.02.10	14:00:00	136.44	136.96	136.12	136.36	3946	0	3
2021.02.10	15:00:00	136.35	136.71	134.39	135.34	10777	0	3
2021.02.10	16:00:00	135.34	135.63	134.81	135.40	6983	0	3
2021.02.10	17:00:00	135.40	135.44	135.03	135.07	4545	0	3
2021.02.10	18:00:00	135.06	135.22	134.92	135.05	2092	0	3
2021.02.10	19:00:00	135.05	135.82	135.02	135.59	3629	0	3
2021.02.10	20:00:00	135.61	135.78	134.94	135.19	4353	0	3
2021.02.11	14:00:00	136.00	136.36	134.99	135.00	4318	0	3
2021.02.11	15:00:00	135.01	135.51	134.91	135.09	5197	0	3
2021.02.11	16:00:00	135.09	135.21	134.74	134.89	3104	0	3
2021.02.11	17:00:00	134.89	134.98	133.87	134.27	5813	0	3
2021.02.11	18:00:00	134.26	134.36	133.94	134.17	3029	0	3
2021.02.11	19:00:00	134.16	134.32	133.76	134.32	3603	0	3
2021.02.11	20:00:00	134.31	135.20	134.29	135.19	4047	0	3
2021.02.12	14:00:00	134.45	134.63	133.78	133.85	4232	0	3
2021.02.12	15:00:00	133.85	134.83	133.68	134.54	4632	0	3
2021.02.12	16:00:00	134.54	134.75	134.28	134.30	3262	0	3
2021.02.12	17:00:00	134.31	134.48	134.06	134.30	2345	0	3
2021.02.12	18:00:00	134.30	134.37	134.07	134.26	1998	0	3
2021.02.12	19:00:00	134.25	134.67	134.06	134.58	1645	0	3
2021.02.12	20:00:00	134.58	135.49	134.45	135.43	3466	0	3
2021.02.15	15:00:00	135.43	135.43	135.43	135.43	1	0	3
2021.02.16	14:00:00	135.54	135.98	134.66	135.02	4827	0	3
2021.02.16	15:00:00	135.03	135.13	134.14	134.29	5594	0	3
2021.02.16	16:00:00	134.29	134.31	132.94	133.09	5123	0	3
2021.02.16	17:00:00	133.10	133.71	132.90	133.46	4293	0	3
2021.02.16	18:00:00	133.46	133.54	132.80	132.91	2441	0	3
2021.02.16	19:00:00	132.91	133.63	132.91	133.15	2613	0	3
2021.02.16	20:00:00	133.14	133.44	133.00	133.17	3695	0	3
2021.02.17	14:00:00	131.32	132.20	130.80	130.81	5869	0	3
2021.02.17	15:00:00	130.81	131.02	129.87	130.85	10145	0	3
2021.02.17	16:00:00	130.85	130.97	129.46	130.23	7629	0	3
2021.02.17	17:00:00	130.24	130.40	129.68	130.37	4123	0	3
2021.02.17	18:00:00	130.36	130.64	130.15	130.48	3514	0	3
2021.02.17	19:00:00	130.49	130.71	130.24	130.33	3088	0	3
2021.02.17	20:00:00	130.32	130.97	130.25	130.87	3208	0	3
2021.02.18	14:00:00	129.36	129.66	128.48	129.50	5629	0	3
2021.02.18	15:00:00	129.50	129.54	127.40	128.53	7545	0	3
2021.02.18	16:00:00	128.54	129.08	128.10	128.32	4846	0	3
2021.02.18	17:00:00	128.32	128.81	127.89	128.68	4007	0	3
2021.02.18	18:00:00	128.67	129.04	128.44	128.54	3176	0	3
2021.02.18	19:00:00	128.53	129.11	128.45	129.06	2076	0	3
2021.02.18	20:00:00	129.05	129.97	129.01	129.55	4133	0	3
2021.02.19	14:00:00	130.05	130.42	129.43	130.42	4955	0	3
2021.02.19	15:00:00	130.41	130.51	129.46	129.93	5253	0	3
2021.02.19	16:00:00	129.92	130.69	129.81	130.06	3980	0	3
2021.02.19	17:00:00	130.05	130.15	129.02	129.31	5340	0	3
2021.02.19	18:00:00	129.31	129.40	128.79	129.12	4864	0	3
2021.02.19	19:00:00	129.12	129.64	128.80	129.63	4109	0	3
2021.02.19	20:00:00	129.63	130.07	129.57	129.86	4736	0	3
2021.02.22	14:00:00	129.22	129.69	127.81	128.46	6357	0	3
2021.02.22	15:00:00	128.47	128.83	125.58	125.90	9254	0	3
2021.02.22	16:00:00	125.90	127.23	125.79	126.89	6399	0	3
2021.02.22	17:00:00	126.87	127.24	126.49	127.24	4206	0	3
2021.02.22	18:00:00	127.24	127.93	126.92	127.75	2587	0	3
2021.02.22	19:00:00	127.74	127.80	127.17	127.27	2702	0	3
2021.02.22	20:00:00	127.27	127.28	125.98	126.00	5989	0	3
2021.02.23	14:00:00	123.07	123.62	118.37	121.72	10686	0	3
2021.02.23	15:00:00	121.70	123.90	121.39	123.62	14703	0	3
2021.02.23	16:00:00	123.63	124.10	122.00	122.11	10311	0	3
2021.02.23	17:00:00	122.11	122.79	121.30	122.12	8982	0	3
2021.02.23	18:00:00	122.13	124.58	121.89	124.39	8038	0	3
2021.02.23	19:00:00	124.39	125.63	124.18	125.62	7719	0	2
2021.02.23	20:00:00	125.63	126.69	125.45	125.81	9827	0	3
2021.02.24	14:00:00	124.58	125.30	123.20	123.35	8837	0	3
2021.02.24	15:00:00	123.35	124.46	122.22	124.24	11978	0	3
2021.02.24	16:00:00	124.22	124.91	123.94	124.51	6927	0	3
2021.02.24	17:00:00	124.51	125.12	124.40	124.42	4565	0	3
2021.02.24	18:00:00	124.42	125.17	123.94	124.90	4975	0	3
2021.02.24	19:00:00	124.91	124.97	124.27	124.44	4439	0	3
2021.02.24	20:00:00	124.44	125.54	124.19	125.45	5080	0	3
2021.02.25	14:00:00	124.41	126.43	124.41	124.61	7095	0	3
2021.02.25	15:00:00	124.62	124.63	123.12	123.98	12914	0	3
2021.02.25	16:00:00	123.96	124.21	122.44	122.59	9880	0	3
2021.02.25	17:00:00	122.58	122.87	121.25	121.27	13963	0	3
2021.02.25	18:00:00	121.26	122.62	120.74	122.17	14567	0	3
